userId,movieId,rating,timestamp,title
55,545,2.0,1470350848,Rain Man
55,1115,4.0,1470350864,The Karate Kid
55,544,2.0,1475110909,10 Things I Hate About You
55,277,4.0,1470350964,The Big Lebowski
55,604,5.0,1467004019,Grease
55,213,4.0,1467003125,District 9
55,2106,4.0,1467003420,Headhunters
55,1128,4.0,1467003299,Kiss Kiss Bang Bang
55,273,2.0,1470350975,Scarface
55,1619,4.0,1467003364,Julie & Julia
55,2043,4.0,1467004387,An Education
55,49,4.0,1467004173,The Hangover
55,535,5.0,1467005726,Cloudy with a Chance of Meatballs
55,641,2.0,1467005858,Hook
55,720,2.0,1470350837,The Untouchables
55,2980,4.0,1467006300,The Squid and the Whale
55,917,5.0,1467003994,Amadeus
55,44,4.0,1467006409,Despicable Me
55,874,4.0,1467005889,Donnie Brasco
55,955,4.0,1467006343,Office Space
55,2244,2.0,1467006160,Caddyshack
55,4179,4.0,1467094542,Shattered Glass
55,3098,4.0,1467006262,The Station Agent
55,850,5.0,1467004119,Fantastic Mr. Fox
55,902,4.0,1467004906,Unforgiven
55,5648,4.0,1467007890,Lucas
55,733,5.0,1467003268,Pride & Prejudice
55,227,4.0,1467004833,The Usual Suspects
55,333,4.0,1467006447,Full Metal Jacket
55,137,4.0,1467004315,Rise of the Planet of the Apes
55,1931,4.0,1468471176,Sixteen Candles
55,1671,4.0,1467004757,The Bridge on the River Kwai
55,705,5.0,1467005390,School of Rock
55,470,4.0,1467005492,A.I. Artificial Intelligence
55,1236,5.0,1467003294,Clueless
55,1092,4.0,1467003285,Chinatown
55,1814,4.0,1467006035,Roman Holiday
55,62,2.0,1470350743,The Empire Strikes Back
55,5754,5.0,1467004029,On the Town
55,393,2.0,1470350973,Horrible Bosses
55,1728,4.0,1467005986,Sunset Boulevard
55,892,4.0,1467005394,"O Brother, Where Art Thou?"
55,1479,2.0,1470350881,Butch Cassidy and the Sundance Kid
55,21,4.0,1467002971,Forrest Gump
55,3050,2.0,1467005081,Stop! Or My Mom Will Shoot
55,976,2.0,1470350796,Annie Hall
55,19,4.0,1473803992,The Shawshank Redemption
55,1631,4.0,1467006723,Traffic
55,4900,2.0,1470351794,Slacker
55,2928,4.0,1467004448,Jiro Dreams of Sushi
55,1184,4.0,1467094780,Air Force One
55,449,4.0,1467005607,Mulan
55,2359,4.0,1467006781,High Noon
55,1255,2.0,1470350976,Almost Famous
55,4519,5.0,1467005164,Heavyweights
55,5542,4.0,1467005160,Fresh
55,1843,4.0,1470350988,Hocus Pocus
55,771,4.0,1467005534,L.A. Confidential
55,2745,5.0,1467003378,Harold and Maude
55,4833,4.0,1474815098,Mansfield Park
55,2117,2.0,1470350961,Intolerable Cruelty
55,825,4.0,1467004221,Up in the Air
55,6822,4.0,1467007108,Babes in Toyland (1934)
55,729,4.0,1467004122,Moneyball
55,829,4.0,1467004832,The Fugitive
55,295,5.0,1467002948,Good Will Hunting
55,1176,2.0,1470350855,Eastern Promises
55,4455,4.0,1467007127,Searching for Bobby Fischer
55,222,5.0,1467005656,22 Jump Street
55,20,4.0,1467004099,The Lord of the Rings: The Return of the King
55,1125,4.0,1470968633,Legally Blonde
55,1589,1.0,1467004530,The Campaign
55,96,2.0,1470350845,I Am Legend
55,2160,5.0,1467003913,Victoria
55,237,4.0,1467005259,Indiana Jones and the Last Crusade
55,358,4.0,1467008357,Home Alone
55,3104,4.0,1467093986,Chariots of Fire
55,1703,5.0,1467003858,Punch-Drunk Love
55,401,5.0,1467003152,Juno
55,3719,4.0,1469228116,Phoenix (2014)
55,173,5.0,1467005267,Casino Royale (2006)
55,1011,2.0,1470350829,DodgeBall: A True Underdog Story
55,106,2.0,1470350788,Ted
55,1659,4.0,1467003376,Safety Not Guaranteed
55,53,2.0,1467005297,X-Men: Days of Future Past
55,2444,4.0,1467004582,Bernie (2012)
55,39,5.0,1472582666,Inside Out (2015)
55,3048,4.0,1467004619,"Jeff, Who Lives at Home"
55,5308,2.0,1470350833,"People, Places, Things"
55,1422,5.0,1467004735,Rushmore
55,1582,1.0,1467092453,Here Comes the Boom
55,61,2.0,1470350815,Gone Girl
55,712,2.0,1470350876,How the Grinch Stole Christmas
55,864,4.0,1472582918,Chicken Run
55,2467,2.0,1470350811,Tommy Boy
55,663,2.0,1467005604,American Gangster
55,1621,4.0,1467005933,Blades of Glory
55,839,4.0,1467004379,Seven Psychopaths
55,996,4.0,1467005707,Big
55,826,4.0,1467005564,Citizen Kane
55,142,5.0,1467006371,Whiplash
55,1373,5.0,1467003849,The Master
55,5272,5.0,1467003873,Sleepwalk with Me
55,260,5.0,1471306371,No Country for Old Men
55,153,4.0,1467005239,Shrek
55,117,4.0,1467006422,Birdman
55,82,4.0,1467004817,Toy Story
55,10,5.0,1467004819,Mad Max: Fury Road
55,2884,4.0,1467864500,A Royal Affair
55,52,4.0,1473792749,Back to the Future
55,2378,5.0,1467004638,Goon
55,772,5.0,1467691835,The Lobster
55,1905,4.0,1467004949,Billy Madison
55,3542,2.0,1470350837,The Natural
55,3518,4.0,1467092472,Weekend (2011)
55,5045,4.0,1469031965,"Oslo, August 31st"
55,691,2.0,1467003213,Mystic River
55,1131,4.0,1470351102,Big Daddy
55,1426,4.0,1468910117,We Need to Talk About Kevin
55,278,4.0,1467003136,One Flew Over the Cuckoo's Nest
55,610,1.0,1467004544,Project X (2012)
55,2690,4.0,1467004613,Martha Marcy May Marlene
55,694,4.0,1469031599,The Iron Giant
55,1717,2.0,1467004552,30 Minutes or Less
55,3885,2.0,1470350841,D2: The Mighty Ducks
55,2301,4.0,1474700994,Save the Last Dance
55,2201,4.0,1467866328,Strangers on a Train
55,834,1.0,1470355990,Let's Be Cops
55,2567,4.0,1467003514,Do the Right Thing
55,4613,5.0,1467004938,Hoop Dreams
55,253,4.0,1467003191,The Lego Movie
55,1080,2.0,1470350958,As Good as It Gets
55,3499,4.0,1467007093,Starbuck
55,166,5.0,1467003129,Die Hard
55,22,2.0,1470350977,Star Wars: The Force Awakens
55,2120,5.0,1467003819,West Side Story
55,27,4.0,1470350738,Batman Begins
55,1495,4.0,1467007684,Nebraska
55,3430,4.0,1467009823,Moonstruck
55,3457,4.0,1467009159,Duck Soup
55,1827,4.0,1467003359,Pleasantville
55,1079,5.0,1467003292,The Hunt (2012)
55,1881,4.0,1467003383,A Separation
55,1309,2.0,1469152845,Kung Fury
55,4501,4.0,1467092846,About Elly
55,633,5.0,1467003185,There Will Be Blood
55,1086,2.0,1470351002,The Deer Hunter
55,479,2.0,1470351983,National Treasure
55,768,4.0,1467004892,Casino
55,92,4.0,1467005226,Kill Bill: Vol. 1
55,5293,4.0,1467005072,Living in Oblivion
55,261,4.0,1467005331,Shrek 2
55,386,4.0,1467006449,"The Good, the Bad and the Ugly"
55,1124,2.0,1467004578,This Is 40
55,1091,4.0,1467006008,Anchorman 2: The Legend Continues
55,116,5.0,1467003127,The Truman Show
55,4564,5.0,1467863402,It's Such a Beautiful Day
55,2413,4.0,1467006773,The Searchers
55,819,2.0,1470351004,Saving Mr. Banks
55,452,4.0,1467005548,Zodiac
55,5373,5.0,1467862484,Best of Enemies
55,429,5.0,1467003951,Superbad
55,1472,4.0,1473791593,The Guest
55,414,5.0,1467003975,Hot Fuzz
55,81,4.0,1467004200,Harry Potter and the Half-Blood Prince
55,2544,2.0,1470350794,Get Shorty
55,296,4.0,1467006393,The Bourne Supremacy
55,7,2.0,1467005244,Guardians of the Galaxy
55,580,5.0,1467005569,The Wizard of Oz
55,1607,4.0,1467003435,Philomena
55,2597,2.0,1470352041,The Skeleton Twins
55,4804,4.0,1467094125,The Selfish Giant
55,3698,5.0,1467009669,The King of Kong
55,197,4.0,1467005258,The Bourne Identity
55,230,4.0,1467006603,Cast Away
55,3965,4.0,1467006816,The Conformist
55,251,2.0,1470350851,Into the Wild
55,50,4.0,1467005252,Finding Nemo
55,685,4.0,1474989255,Neighbors 2: Sorority Rising
55,4449,4.0,1469228067,The Trip to Italy
55,1461,4.0,1467692116,Frank
55,75,4.0,1467005323,Harry Potter and the Order of the Phoenix
55,26,4.0,1467004100,The Lord of the Rings: The Two Towers
55,311,4.0,1467004133,Spotlight
55,992,1.0,1467003517,Blended
55,5345,4.0,1467003769,We Are the Best!
55,2789,4.0,1467007253,The One I Love
55,4996,4.0,1467092891,The Look of Silence
55,1178,2.0,1467092461,Ride Along
55,4103,5.0,1467003921,"Like Father, Like Son"
55,304,4.0,1467005498,The Mummy
55,318,2.0,1470350805,The Big Short
55,66,4.0,1467002982,The Imitation Game
55,211,4.0,1467006430,Nightcrawler
55,97,4.0,1474951858,Zootopia
55,2157,5.0,1467003490,Little Shop of Horrors
55,2071,4.0,1467873409,This Is Spinal Tap
55,489,5.0,1467005847,Creed
55,2813,4.0,1473804166,Force Majeure
55,1533,5.0,1467003300,About a Boy
55,2652,4.0,1467007782,Bottle Rocket
55,31,2.0,1467005931,Batman v Superman: Dawn of Justice
55,188,4.0,1467005461,12 Years a Slave
55,4414,2.0,1474953835,Just Wright
55,5964,4.0,1468546294,Inequality for All
55,1916,4.0,1467006050,Short Term 12
55,2129,4.0,1467009440,Fruitvale Station
55,588,4.0,1467005428,"Lock, Stock and Two Smoking Barrels"
55,3684,4.0,1468546977,What Maisie Knew
55,3384,2.0,1470350850,Terms of Endearment
55,86,4.0,1467006577,The Incredibles
55,163,4.0,1467006373,Kill Bill: Vol. 2
55,3096,2.0,1467004905,Congo
55,198,4.0,1470350830,Monsters University
55,1411,4.0,1467007838,The Way Way Back
55,513,1.0,1467092392,The Host (2013)
55,5217,4.0,1469154665,Blancanieves
55,2696,2.0,1470350983,Upstream Color
55,1089,4.0,1467006556,Jerry Maguire
55,313,4.0,1467005324,Trainspotting
55,309,4.0,1469154890,Sin City
55,1406,4.0,1467006189,Dope
55,668,4.0,1467005485,Anchorman: The Legend of Ron Burgundy
55,1087,4.0,1468471074,What's Eating Gilbert Grape
55,504,2.0,1470350790,Dumb and Dumber
55,1390,4.0,1467006247,Harold & Kumar Go to White Castle
55,285,4.0,1467003177,Dallas Buyers Club
55,832,5.0,1467006119,Brooklyn
55,2886,2.0,1470350862,The Hustler
55,1230,2.0,1470350810,Cinema Paradiso
55,640,4.0,1467005771,The Goonies
55,918,4.0,1467005598,Airplane!
55,2704,5.0,1467008130,Election
55,1017,2.0,1467005813,Goldfinger
55,46,4.0,1467005204,The Revenant (2015)
55,3189,2.0,1470350839,The Mighty Ducks
55,91,2.0,1470351003,300
55,2539,5.0,1467094604,Going Clear: Scientology and the Prison of Belief
55,2523,4.0,1467004961,The City of Lost Children
55,1421,2.0,1471306876,Bad Grandpa
55,4113,4.0,1467006765,The Quiet Man
55,134,4.0,1467006583,Ratatouille
55,3426,2.0,1470351101,Laura
55,1113,4.0,1469152877,"South Park: Bigger, Longer & Uncut"
55,58,4.0,1467005270,Harry Potter and the Prisoner of Azkaban
55,2247,1.0,1473791535,Larry Crowne
55,1192,2.0,1470351006,The Graduate
55,24,5.0,1467005316,Skyfall
55,550,4.0,1475479127,Sweeney Todd: The Demon Barber of Fleet Street
55,1003,2.0,1470350967,Demolition Man
55,1050,2.0,1470350949,When Harry Met Sally...
55,65,4.0,1467004316,Life of Pi
55,1922,4.0,1470350872,Once
55,2729,4.0,1473802057,Wet Hot American Summer
55,11,2.0,1470350873,The Dark Knight Rises
55,6,4.0,1467002988,Django Unchained
55,2186,4.0,1467006163,Field of Dreams
55,1526,2.0,1470350939,Garden State
55,2273,4.0,1469073419,How the Grinch Stole Christmas!
55,141,4.0,1467005444,The Hateful Eight
55,4400,4.0,1467007522,After the Wedding
55,5497,5.0,1467692413,Deliver Us from Evil
55,2538,5.0,1469073222,Jackass Number Two
55,5230,4.0,1467007629,Junebug
55,1000,4.0,1470355329,The Naked Gun: From the Files of Police Squad!
55,457,4.0,1467003174,Big Fish
55,121,2.0,1467005359,Pirates of the Caribbean: At World's End
55,23,4.0,1467003158,Titanic
55,2306,4.0,1467007575,Frances Ha
55,2245,1.0,1467095936,Meet the Spartans
55,485,2.0,1470350882,The Help
55,4210,4.0,1467007605,The Savages
55,2295,4.0,1467003527,Before the Devil Knows You're Dead
55,950,2.0,1467006058,Atonement
55,2486,5.0,1467004082,Hot Rod
55,378,5.0,1467005764,This Is the End
55,187,4.0,1467003138,Reservoir Dogs
55,2673,2.0,1470350814,Confessions of a Dangerous Mind
55,4463,5.0,1467007293,World of Tomorrow
55,178,4.0,1467005320,The Shining
55,294,2.0,1470350978,Watchmen
55,3435,4.0,1467009270,A Hard Day's Night
55,3081,4.0,1470350806,Stagecoach
55,1451,2.0,1469228080,Primer
55,518,5.0,1467002967,City of God
55,3103,5.0,1467003946,The Act of Killing
55,1345,4.0,1467005793,Wayne's World
55,4300,2.0,1467007232,Me and You and Everyone We Know
55,3964,4.0,1467007569,Happy-Go-Lucky
55,329,4.0,1467005541,Jaws
55,629,2.0,1470350880,Starship Troopers
55,3614,4.0,1467008759,"Hello, My Name Is Doris"
55,1678,2.0,1470350817,Old School
55,127,4.0,1470350803,V for Vendetta
55,858,4.0,1467008381,GoldenEye
55,1249,4.0,1467005939,Boogie Nights
55,63,4.0,1467005307,Harry Potter and the Chamber of Secrets
55,220,5.0,1467002978,Amélie
55,570,4.0,1467865426,Tropic Thunder
55,201,4.0,1467003134,Donnie Darko
55,655,4.0,1469152869,The Emperor's New Groove
55,1907,4.0,1467006150,Bill & Ted's Excellent Adventure
55,8880,5.0,1467095789,Survive and Advance
55,275,2.0,1470350955,Quantum of Solace
55,1628,5.0,1467003348,Role Models
55,2283,2.0,1470351095,A League of Their Own
55,2165,5.0,1467003397,Heathers
55,151,2.0,1467006386,The Terminator
55,290,4.0,1467006376,Slumdog Millionaire
55,857,2.0,1470350986,Valkyrie
55,289,4.0,1467006368,The Bourne Ultimatum
55,1990,4.0,1467008994,The French Connection
55,3762,5.0,1467004784,Hoosiers
55,224,4.0,1467005425,E.T. the Extra-Terrestrial
55,365,2.0,1470350802,Flight
55,1528,4.0,1467003331,Cinderella Man
55,15,4.0,1467004098,The Lord of the Rings: The Fellowship of the Ring
55,364,4.0,1467004973,Home Alone 2: Lost in New York
55,3367,4.0,1469033593,Kicking & Screaming
55,2711,4.0,1467092369,The Imposter
55,3323,2.0,1467009678,Fever Pitch (2005)
55,4043,4.0,1467095130,An Extremely Goofy Movie
55,4370,2.0,1467009198,Eddie Murphy: Delirious
55,4287,4.0,1467093079,A Night at the Opera
55,359,5.0,1467003155,Shaun of the Dead
55,5885,5.0,1467691652,The Music Man
55,879,4.0,1467006547,Pineapple Express
55,3547,4.0,1467004794,Miracle
55,1460,4.0,1468470510,Team America: World Police
55,139,4.0,1467002940,Schindler's List
55,511,4.0,1470350987,Yes Man
55,2528,2.0,1470350857,Midnight Cowboy
55,1123,2.0,1470351099,A Fistful of Dollars
55,2437,2.0,1470350818,"Two Days, One Night"
55,529,4.0,1473801974,Speed
55,724,5.0,1467003176,In Bruges
55,1238,4.0,1467005708,Willy Wonka & the Chocolate Factory
55,190,5.0,1467002992,Eternal Sunshine of the Spotless Mind
55,3911,2.0,1470351097,The Last Picture Show
55,517,1.0,1467005673,Jumper
55,8897,5.0,1467093091,Requiem For The Big East
55,408,4.0,1467004158,Easy A
55,0,5.0,1467002965,Inception
55,7896,5.0,1467093107,The Two Escobars
55,4364,2.0,1467004922,Muriel's Wedding
55,743,2.0,1470350745,Straight Outta Compton
55,110,2.0,1467005230,Return of the Jedi
55,14,2.0,1467005222,Iron Man
55,734,4.0,1467004374,The Other Guys
55,115,5.0,1467004183,Toy Story 3
55,1494,4.0,1467005692,Adaptation.
55,2263,2.0,1470350834,The Man Who Wasn't There
55,2321,4.0,1467007025,A Christmas Story
55,376,5.0,1467005463,Mean Girls
55,6939,4.0,1469845528,Muscle Shoals
55,1998,5.0,1473794395,Jackass 3D
55,4098,4.0,1469032461,The Kid with a Bike
55,5249,5.0,1467003897,Boy (2010)
55,673,4.0,1467002983,The Princess Bride
55,150,5.0,1467003149,Her
55,1756,2.0,1467006124,Outbreak
55,616,4.0,1467006553,There's Something About Mary
55,297,2.0,1470351005,American Hustle
55,90,5.0,1467002969,Saving Private Ryan
55,1885,2.0,1467003504,The Basketball Diaries
55,389,5.0,1467004858,Groundhog Day
55,2103,4.0,1467006194,Bicycle Thieves
55,3674,4.0,1467092609,BASEketball
55,473,5.0,1467004058,Oldboy
55,1985,5.0,1467004005,Jane Eyre (2011)
55,5824,4.0,1469153655,Poetry
55,4127,4.0,1467004653,The Trip (2010)
55,1615,1.0,1467004629,Burlesque
55,136,4.0,1467005248,The Departed
55,1301,4.0,1467005618,Happy Gilmore
55,3534,4.0,1467007601,Greenberg
55,639,4.0,1467003265,Stand by Me
55,1216,4.0,1467005729,Magnolia
55,332,2.0,1470350985,The Pursuit of Happyness
55,55,4.0,1467004197,Harry Potter and the Deathly Hallows: Part 2
55,174,2.0,1470352143,Back to the Future Part II
55,4183,4.0,1467003698,City Island
55,1876,4.0,1467095329,Beasts of No Nation
55,520,4.0,1467004796,Rocky
55,1122,4.0,1467693415,Flushed Away
55,1318,4.0,1470968850,Bronson
55,3733,5.0,1467092809,Dear Zachary: A Letter to a Son About His Father
55,1685,4.0,1468548012,The Night Before
55,940,4.0,1467005703,Step Brothers
55,323,4.0,1467005284,Minority Report
55,72,4.0,1467004198,Harry Potter and the Deathly Hallows: Part 1
55,592,2.0,1470351001,Training Day
55,753,1.0,1469031525,Lethal Weapon
55,2212,4.0,1467008087,Boyz n the Hood
55,322,4.0,1467003210,127 Hours
55,3434,1.0,1467005018,Toys
55,1545,4.0,1467003357,Blazing Saddles
55,3181,5.0,1467004584,Black Dynamite
55,754,2.0,1470350956,Zoolander
55,1028,1.0,1472530513,Battle Royale
55,1879,2.0,1467004435,A Single Man
55,3292,5.0,1467864303,The Room
55,1118,4.0,1467693406,Monster House
55,369,2.0,1470351096,Ghostbusters
55,262,2.0,1467005377,2001: A Space Odyssey
55,138,2.0,1467005342,Taken
55,674,4.0,1467005527,Mulholland Drive
55,2804,4.0,1467004574,Fish Tank
55,846,4.0,1467094778,The Mask of Zorro
55,1608,4.0,1469033808,Dazed and Confused
55,185,4.0,1467006388,Blade Runner
55,2685,4.0,1467009351,Crazy Heart
55,1778,4.0,1467004483,I Love You Phillip Morris
56,421,4.0,907764431,The Breakfast Club
56,3361,5.0,907763847,The Crying Game
56,1860,5.0,907764431,Willow
56,3224,5.0,907763065,The American President
56,125,3.0,907765939,Alien
56,3360,5.0,907764470,The Killing Fields
56,1175,2.0,907762832,Basic Instinct
56,4787,4.0,907763141,The Englishman Who Went Up a Hill But Came Down a Mountain
56,4362,5.0,907765008,Somewhere in Time
56,4373,4.0,907765008,Dead Men Don't Wear Plaid
56,606,3.0,907765223,Gremlins
56,673,5.0,907764470,The Princess Bride
56,6478,3.0,907766060,The Apple Dumpling Gang
56,2600,5.0,907764584,The Outsiders
56,5417,4.0,907766060,Escape to Witch Mountain
56,7885,5.0,907763101,A Family Thing
56,750,4.0,907764935,Dirty Dancing
56,2933,4.0,907765978,M*A*S*H
56,2071,3.0,907764431,This Is Spinal Tap
56,19,5.0,907762409,The Shawshank Redemption
56,5474,4.0,907764584,Atlantic City
56,5029,2.0,907765363,Attack of the Killer Tomatoes!
56,2742,5.0,907764544,Dangerous Liaisons
56,1485,5.0,907763324,Four Weddings and a Funeral
56,2709,4.0,907766121,The Poseidon Adventure
56,3438,3.0,907765223,Poltergeist II: The Other Side
56,389,4.0,907763018,Groundhog Day
56,5150,5.0,907763245,Like Water for Chocolate
56,2270,5.0,907763245,Sense and Sensibility
56,917,5.0,907764310,Amadeus
56,639,4.0,907764584,Stand by Me
56,2289,5.0,907765600,My Fair Lady
56,1319,3.0,907765191,"Honey, I Shrunk the Kids"
56,1321,5.0,907763018,Babe
56,753,5.0,907764625,Lethal Weapon
56,178,5.0,907764723,The Shining
56,151,3.0,907764544,The Terminator
56,5061,5.0,907764544,Henry V
56,3517,5.0,907764584,A Room with a View
56,4393,4.0,907765059,Private Benjamin
56,4509,4.0,907765059,Cat People
56,2233,5.0,907763065,The Full Monty
56,2120,5.0,907765600,West Side Story
56,320,3.0,907762795,Mission: Impossible
56,1990,5.0,907766060,The French Connection
56,4992,5.0,907763018,Rosencrantz & Guildenstern Are Dead
56,1308,4.0,907763283,True Romance
56,453,5.0,907762501,Fargo
56,1250,4.0,907764671,Poltergeist
56,4886,5.0,907762733,Lone Star
56,3176,3.0,907765142,History of the World: Part I
56,237,5.0,907764507,Indiana Jones and the Last Crusade
56,52,3.0,907764584,Back to the Future
56,4332,4.0,907765600,Oliver!
56,845,4.0,907765059,A Nightmare on Elm Street
56,2725,4.0,907765978,The Jerk
56,3058,1.0,907765422,Friday the 13th Part VI: Jason Lives
56,3216,1.0,907765329,Friday the 13th: A New Beginning
56,2905,1.0,907765329,Friday the 13th: The Final Chapter
56,3546,4.0,907766121,Frenzy
56,3260,1.0,907765461,Friday the 13th Part VIII: Jason Takes Manhattan
56,1048,5.0,907766156,Carrie
56,1467,3.0,907765059,Conan the Barbarian
56,5450,1.0,907765461,Amityville II: The Possession
56,6178,2.0,907765422,Amityville 3-D
56,1153,5.0,907765902,Young Frankenstein
56,3281,4.0,907766121,The Amityville Horror
56,1636,5.0,907764874,An American Werewolf in London
56,2464,2.0,907765363,Friday the 13th Part 2
56,37,4.0,907765902,Star Wars
56,4751,2.0,907765329,Prom Night
56,640,3.0,907764935,The Goonies
56,21,3.0,907763065,Forrest Gump
56,3941,3.0,907765278,The Man with Two Brains
56,3104,5.0,907764431,Chariots of Fire
56,6238,3.0,907765278,Something Wicked This Way Comes
56,8549,3.0,907765191,The Devil and Max Devlin
56,333,5.0,907764625,Full Metal Jacket
56,5667,2.0,907762001,Jane Austen's Mafia!
56,6858,4.0,907766121,Candleshoe
56,3998,2.0,907765329,Poltergeist III
56,1133,4.0,907763847,Desperado
56,2432,4.0,907764625,Splash
56,932,4.0,907764779,The Blues Brothers
56,3384,4.0,907764779,Terms of Endearment
56,1858,5.0,907766022,The Omen
56,4687,3.0,907762733,Devil in a Blue Dress
56,1050,5.0,907764723,When Harry Met Sally...
56,6414,4.0,907764874,My Favorite Year
56,7304,5.0,907763141,Cold Comfort Farm
56,305,5.0,907764779,Dead Poets Society
56,3175,4.0,907763283,Dave
56,3843,4.0,907766060,The Return of the Pink Panther
56,2348,3.0,907762832,Fallen
56,2962,1.0,907765422,Halloween III: Season of the Witch
56,1089,4.0,907763324,Jerry Maguire
56,4988,5.0,907762795,Six Degrees of Separation
56,430,3.0,907764831,Batman
56,1242,5.0,907765059,The Abyss
56,959,4.0,907764625,Lethal Weapon 2
56,2242,3.0,907765278,Halloween II
56,2087,4.0,907761947,Ever After: A Cinderella Story
56,295,5.0,907762565,Good Will Hunting
56,2666,3.0,907765059,Legend
56,1834,2.0,907762795,The X Files
56,4296,5.0,907762409,The Sweet Hereafter
56,723,4.0,907762795,The Devil's Advocate
56,1542,2.0,907765223,Friday the 13th
56,2142,5.0,907762969,My Cousin Vinny
56,1334,4.0,907763283,The Last of the Mohicans
56,2749,5.0,907762969,The Wrong Trousers
56,7031,5.0,907762969,Smoke Signals
56,5376,5.0,907763765,Shadowlands
56,2152,5.0,907764470,Glory
56,558,5.0,907765008,Top Gun
56,957,4.0,907766156,Halloween
56,1508,3.0,907764723,Highlander
56,842,4.0,907765600,Mary Poppins
56,23,3.0,907763245,Titanic
56,329,5.0,907766022,Jaws
56,224,5.0,907764507,E.T. the Extra-Terrestrial
56,1687,5.0,907764625,Raising Arizona
56,441,3.0,907765939,Apocalypse Now
56,2829,4.0,907764431,Stripes
56,1514,5.0,907765939,The Sting
56,139,5.0,907762409,Schindler's List
56,2186,4.0,907764671,Field of Dreams
56,1059,5.0,907765600,The Sound of Music
56,1092,5.0,907765786,Chinatown
56,1931,3.0,907764544,Sixteen Candles
56,3665,5.0,907763808,Rob Roy
56,62,4.0,907764507,The Empire Strikes Back
56,277,3.0,907762733,The Big Lebowski
56,3265,5.0,907763018,Much Ado About Nothing
56,897,4.0,907763283,True Lies
56,2155,5.0,907764723,Witness
56,218,5.0,907762500,Braveheart
56,3209,4.0,907766121,Up in Smoke
56,4341,4.0,907763018,Private Parts
56,217,5.0,907765939,The Godfather: Part II
56,2544,4.0,907763141,Get Shorty
56,689,5.0,907764671,Beetlejuice
56,172,5.0,907764431,Raiders of the Lost Ark
56,2543,3.0,907765902,Soylent Green
56,2941,5.0,907762565,Sling Blade
56,545,5.0,907764389,Rain Man
56,3391,3.0,907765600,The Producers
56,554,5.0,907765978,Monty Python and the Holy Grail
56,1087,5.0,907763101,What's Eating Gilbert Grape
56,2474,5.0,907762795,A Perfect Murder
56,3597,2.0,907765363,Popeye
56,60,5.0,907765902,The Godfather
56,2617,5.0,907763283,The Piano
56,645,3.0,907762795,The Game
56,4671,4.0,907764935,Victor/Victoria
56,3956,3.0,907762885,Murder at 1600
56,3011,4.0,907762885,Absolute Power
56,989,3.0,907764470,The NeverEnding Story
56,604,4.0,907765656,Grease
56,1980,4.0,907762832,Conspiracy Theory
56,232,3.0,907764544,Aliens
56,2435,3.0,907765939,Patton
56,720,5.0,907764431,The Untouchables
56,2177,5.0,907762832,Cop Land
56,771,4.0,907762733,L.A. Confidential
56,7274,4.0,907764625,Tender Mercies
56,191,4.0,907763245,Edward Scissorhands
56,1864,4.0,907766022,Kramer vs. Kramer
56,1129,4.0,907762409,A Few Good Men
56,4439,4.0,907764779,On Golden Pond
56,3153,5.0,907764470,My Left Foot: The Story of Christy Brown
56,2305,5.0,907764431,Driving Miss Daisy
56,4674,5.0,907765786,Klute
56,2773,4.0,907764831,Young Guns
56,3308,4.0,907765059,"Sex, Lies, and Videotape"
56,1080,5.0,907762565,As Good as It Gets
56,3173,1.0,907762089,The Avengers
56,2484,2.0,907765142,The Fog
56,3872,5.0,907763324,Shine
56,846,5.0,907761877,The Mask of Zorro
56,1238,4.0,907766060,Willy Wonka & the Chocolate Factory
56,166,4.0,907764507,Die Hard
56,6676,4.0,907764874,My Bodyguard
56,2897,4.0,907764671,Working Girl
56,2812,2.0,907765142,Weekend at Bernie's
56,1086,5.0,907765939,The Deer Hunter
56,2475,2.0,907764584,The Dead Zone
56,1341,5.0,907764831,The Elephant Man
56,90,5.0,907761833,Saving Private Ryan
56,607,4.0,907764389,The Thing
56,463,4.0,907765978,The Exorcist
56,1547,3.0,907764389,Labyrinth
56,941,5.0,907762565,Dances with Wolves
56,344,1.0,907761833,Armageddon
56,616,5.0,907761833,There's Something About Mary
56,3503,4.0,907765142,The Howling
56,2640,2.0,907762795,The Client
56,520,4.0,907765939,Rocky
56,836,4.0,907766022,Life of Brian
56,3711,4.0,907764507,Ordinary People
56,1374,3.0,907765059,Escape from New York
56,2888,1.0,907765461,Children of the Corn
56,278,5.0,907765902,One Flew Over the Cuckoo's Nest
56,145,5.0,907763847,Leon: The Professional
56,920,4.0,907765142,Once Upon a Time in America
56,3258,3.0,907765422,Cujo
56,1280,3.0,907761919,Lethal Weapon 4
56,1623,5.0,907764779,A Fish Called Wanda
56,299,4.0,907765008,Indiana Jones and the Temple of Doom
57,125,4.0,961127834,Alien
57,738,4.0,961127834,Alien: Resurrection
57,1716,3.0,961127638,Addams Family Values
57,3851,3.0,961127923,American Gigolo
57,4205,5.0,961127256,Lifeboat
57,5029,4.0,961128269,Attack of the Killer Tomatoes!
57,2052,5.0,961128055,Animal House
57,918,5.0,961127761,Airplane!
57,6123,3.0,961127592,The Absent-Minded Professor
57,436,1.0,961127407,American Psycho
57,1825,2.0,961128124,The Apartment
57,1539,1.0,961128020,Anaconda
57,1184,5.0,961127761,Air Force One
57,798,4.0,961128178,The Aristocats
57,602,5.0,961128124,Apollo 13
57,4667,2.0,961127790,Airport
